OTU ID	LCL-L1	LCL-L3	LCL-L2
New.ReferenceOTU4873	0.0	0.0	1.0
New.ReferenceOTU4874	0.0	1.0	0.0
New.ReferenceOTU4875	1.0	0.0	0.0
New.ReferenceOTU4876	1.0	0.0	0.0
New.ReferenceOTU4877	0.0	1.0	0.0
New.ReferenceOTU4878	0.0	2.0	0.0
New.ReferenceOTU4879	0.0	1.0	0.0
New.ReferenceOTU4880	8.0	0.0	0.0
New.ReferenceOTU4881	1.0	0.0	0.0
New.ReferenceOTU4882	1.0	0.0	0.0
New.ReferenceOTU4883	0.0	0.0	1.0
New.ReferenceOTU4884	1.0	0.0	0.0
New.ReferenceOTU4885	1.0	0.0	0.0
New.ReferenceOTU4886	1.0	0.0	0.0
New.ReferenceOTU4887	1.0	0.0	0.0
New.ReferenceOTU4888	0.0	1.0	0.0
New.ReferenceOTU4889	0.0	0.0	1.0
New.ReferenceOTU4890	0.0	1.0	0.0
New.ReferenceOTU4891	1.0	0.0	0.0
New.ReferenceOTU4892	0.0	0.0	1.0
New.ReferenceOTU4893	1.0	0.0	0.0
New.ReferenceOTU4894	1.0	0.0	0.0
New.ReferenceOTU4895	0.0	1.0	0.0
New.ReferenceOTU4896	1.0	901.0	384.0
New.ReferenceOTU4897	1.0	0.0	0.0
New.ReferenceOTU4898	0.0	2.0	0.0
New.ReferenceOTU4899	2.0	0.0	1.0
New.ReferenceOTU4900	0.0	0.0	1.0
New.ReferenceOTU4901	0.0	0.0	3.0
New.ReferenceOTU4902	1.0	8.0	0.0
New.ReferenceOTU4903	1.0	0.0	0.0
New.ReferenceOTU4904	0.0	1.0	0.0
New.ReferenceOTU4905	0.0	1.0	0.0
New.ReferenceOTU4906	0.0	1.0	0.0
New.ReferenceOTU4907	0.0	3.0	1.0
New.ReferenceOTU4908	0.0	1.0	0.0
New.ReferenceOTU4909	0.0	1.0	0.0
New.ReferenceOTU4910	1.0	0.0	0.0
New.ReferenceOTU4911	0.0	1.0	0.0
New.ReferenceOTU4912	1.0	0.0	0.0
New.ReferenceOTU4913	0.0	0.0	1.0
New.ReferenceOTU4914	1.0	0.0	0.0
New.ReferenceOTU4915	0.0	1.0	0.0
New.ReferenceOTU4916	0.0	1.0	1.0
New.ReferenceOTU4917	0.0	1.0	0.0
New.ReferenceOTU4918	1.0	0.0	0.0
New.ReferenceOTU4919	1.0	0.0	0.0
New.ReferenceOTU4920	0.0	0.0	1.0
New.ReferenceOTU4921	0.0	0.0	1.0
New.ReferenceOTU4922	0.0	1.0	3.0
New.ReferenceOTU4923	1.0	0.0	0.0
New.ReferenceOTU4924	0.0	1.0	0.0
New.ReferenceOTU4925	0.0	5.0	1.0
New.ReferenceOTU4926	0.0	0.0	1.0
New.ReferenceOTU4927	0.0	6.0	0.0
New.ReferenceOTU4928	0.0	1.0	0.0
New.ReferenceOTU4929	0.0	1.0	0.0
New.ReferenceOTU4930	0.0	2.0	2.0
New.ReferenceOTU4931	1.0	2.0	0.0
New.ReferenceOTU4932	1.0	0.0	0.0
New.ReferenceOTU4933	0.0	0.0	1.0
New.ReferenceOTU4934	1.0	0.0	0.0
New.ReferenceOTU4935	0.0	83.0	43.0
New.ReferenceOTU4936	1.0	0.0	0.0
New.ReferenceOTU4937	0.0	1.0	0.0
New.ReferenceOTU4938	0.0	1.0	0.0
New.ReferenceOTU4939	0.0	2.0	2.0
New.ReferenceOTU4940	1.0	0.0	0.0
New.ReferenceOTU4941	0.0	1.0	0.0
New.ReferenceOTU4942	1.0	0.0	0.0
New.ReferenceOTU4943	0.0	1.0	0.0
New.ReferenceOTU4944	0.0	1.0	3.0
New.ReferenceOTU4945	1.0	0.0	0.0
New.ReferenceOTU4946	2.0	0.0	0.0
New.ReferenceOTU4947	0.0	1.0	0.0
New.ReferenceOTU4948	4.0	0.0	0.0
New.ReferenceOTU4949	3.0	0.0	0.0
New.ReferenceOTU4950	0.0	21.0	5.0
New.ReferenceOTU4951	0.0	0.0	1.0
New.ReferenceOTU4952	16.0	12.0	85.0
New.ReferenceOTU4953	5.0	5.0	13.0
New.ReferenceOTU4954	1.0	0.0	0.0
New.ReferenceOTU4955	0.0	1.0	0.0
New.ReferenceOTU4956	0.0	1.0	0.0
New.ReferenceOTU4957	8.0	0.0	0.0
New.ReferenceOTU4958	1.0	0.0	0.0
New.ReferenceOTU4959	1.0	0.0	0.0
New.ReferenceOTU4960	0.0	0.0	2.0
New.ReferenceOTU4961	0.0	2.0	0.0
New.ReferenceOTU4962	0.0	2.0	1.0
New.ReferenceOTU4963	0.0	1.0	0.0
New.ReferenceOTU4964	1.0	0.0	0.0
New.ReferenceOTU4965	0.0	1.0	0.0
New.ReferenceOTU4966	0.0	0.0	1.0
New.ReferenceOTU4967	0.0	0.0	1.0
New.ReferenceOTU4968	0.0	1.0	0.0
New.ReferenceOTU4969	1.0	0.0	0.0
New.ReferenceOTU4970	23.0	0.0	3.0
New.ReferenceOTU4971	0.0	0.0	1.0
New.ReferenceOTU4972	0.0	2.0	1.0
New.ReferenceOTU4973	0.0	0.0	1.0
New.ReferenceOTU4974	1.0	0.0	0.0
New.ReferenceOTU4975	1.0	0.0	0.0
New.ReferenceOTU4976	1.0	0.0	0.0
New.ReferenceOTU4977	1.0	0.0	0.0
New.ReferenceOTU4978	2.0	0.0	0.0
New.ReferenceOTU4979	0.0	1.0	0.0
New.ReferenceOTU4980	6.0	0.0	0.0
New.ReferenceOTU4981	0.0	0.0	1.0
New.ReferenceOTU4982	1.0	0.0	0.0
New.ReferenceOTU4983	0.0	1.0	0.0
New.ReferenceOTU4984	0.0	1.0	0.0
New.ReferenceOTU4985	0.0	0.0	1.0
New.ReferenceOTU4986	0.0	1.0	0.0
New.ReferenceOTU4987	0.0	1.0	0.0
New.ReferenceOTU4988	2.0	1.0	1.0
New.ReferenceOTU4989	0.0	0.0	1.0
New.ReferenceOTU4990	0.0	1.0	0.0
New.ReferenceOTU4991	1.0	0.0	0.0
New.ReferenceOTU4992	1.0	0.0	0.0
New.ReferenceOTU4993	0.0	1.0	0.0
New.ReferenceOTU4994	0.0	1.0	0.0
New.ReferenceOTU4995	1.0	0.0	0.0
New.ReferenceOTU4996	1.0	0.0	0.0
New.ReferenceOTU4997	0.0	1.0	0.0
New.ReferenceOTU4998	0.0	2.0	0.0
New.ReferenceOTU4999	0.0	1.0	0.0
New.ReferenceOTU5000	0.0	1.0	0.0
New.ReferenceOTU5001	0.0	1.0	0.0
New.ReferenceOTU5002	0.0	1.0	0.0
New.ReferenceOTU5003	227.0	0.0	0.0
New.ReferenceOTU5004	0.0	1.0	0.0
New.ReferenceOTU5005	0.0	0.0	1.0
New.ReferenceOTU5006	1.0	0.0	0.0
New.ReferenceOTU5007	1.0	0.0	0.0
New.ReferenceOTU5008	0.0	0.0	1.0
New.ReferenceOTU5009	1.0	0.0	0.0
New.ReferenceOTU5010	0.0	2.0	0.0
New.ReferenceOTU5011	0.0	1.0	0.0
New.ReferenceOTU5012	0.0	0.0	1.0
New.ReferenceOTU5013	0.0	0.0	1.0
New.ReferenceOTU5014	0.0	0.0	1.0
New.ReferenceOTU5015	4.0	1.0	1.0
New.ReferenceOTU5016	0.0	1.0	0.0
New.ReferenceOTU5017	3.0	0.0	0.0
New.ReferenceOTU5018	1.0	0.0	0.0
New.ReferenceOTU5019	0.0	1.0	0.0
New.ReferenceOTU5020	3.0	0.0	0.0
New.ReferenceOTU5021	0.0	3.0	0.0
New.ReferenceOTU5022	1.0	0.0	0.0
New.ReferenceOTU5023	37.0	0.0	0.0
New.ReferenceOTU5024	0.0	1.0	0.0
New.ReferenceOTU5025	1.0	0.0	0.0
New.ReferenceOTU5026	1.0	0.0	0.0
New.ReferenceOTU5027	0.0	1.0	0.0
New.ReferenceOTU5028	0.0	0.0	4.0
New.ReferenceOTU5029	0.0	1.0	0.0
New.ReferenceOTU5030	0.0	0.0	1.0
New.ReferenceOTU5031	0.0	1.0	0.0
New.ReferenceOTU5032	0.0	1.0	0.0
New.ReferenceOTU5033	0.0	0.0	1.0
New.ReferenceOTU5034	0.0	0.0	1.0
New.ReferenceOTU5035	0.0	0.0	1.0
New.ReferenceOTU5036	0.0	1.0	0.0
New.ReferenceOTU5037	0.0	85.0	22.0
New.ReferenceOTU5038	0.0	2.0	0.0
New.ReferenceOTU5039	1.0	0.0	0.0
New.ReferenceOTU5040	0.0	2.0	0.0
New.ReferenceOTU5041	1.0	0.0	0.0
New.ReferenceOTU5042	1.0	0.0	0.0
New.ReferenceOTU5043	0.0	1.0	0.0
New.ReferenceOTU5044	0.0	1.0	0.0
New.ReferenceOTU5045	1.0	0.0	0.0
New.ReferenceOTU5046	2.0	7.0	0.0
New.ReferenceOTU5047	0.0	1.0	0.0
New.ReferenceOTU5048	0.0	1.0	0.0
New.ReferenceOTU5049	0.0	0.0	1.0
New.ReferenceOTU5050	0.0	0.0	1.0
New.ReferenceOTU5051	0.0	0.0	1.0
New.ReferenceOTU5052	1.0	0.0	0.0
New.ReferenceOTU5053	0.0	0.0	1.0
New.ReferenceOTU5054	0.0	9.0	2.0
New.ReferenceOTU5055	1.0	0.0	0.0
New.ReferenceOTU5056	0.0	0.0	1.0
New.ReferenceOTU5057	1.0	0.0	0.0
New.ReferenceOTU5058	0.0	0.0	2.0
New.ReferenceOTU5059	1.0	0.0	0.0
New.ReferenceOTU5060	1.0	0.0	0.0
New.ReferenceOTU5061	0.0	1.0	0.0
New.ReferenceOTU5062	0.0	1.0	0.0
New.ReferenceOTU5063	2.0	0.0	0.0
New.ReferenceOTU5064	5.0	0.0	0.0
New.ReferenceOTU5065	0.0	0.0	1.0
New.ReferenceOTU5066	0.0	0.0	3.0
New.ReferenceOTU5067	1.0	0.0	0.0
New.ReferenceOTU5068	0.0	1.0	0.0
New.ReferenceOTU5069	0.0	1.0	0.0
New.ReferenceOTU5070	1.0	0.0	0.0
New.ReferenceOTU5071	0.0	2.0	1.0
New.ReferenceOTU5072	0.0	0.0	1.0
New.ReferenceOTU5073	1.0	0.0	0.0
New.ReferenceOTU5074	1.0	0.0	0.0
New.ReferenceOTU5075	13.0	0.0	0.0
New.ReferenceOTU5076	0.0	1.0	0.0
New.ReferenceOTU5077	0.0	1.0	0.0
New.ReferenceOTU5078	0.0	2.0	0.0
New.ReferenceOTU5079	0.0	1.0	0.0
New.ReferenceOTU5080	0.0	1.0	0.0
New.ReferenceOTU5081	0.0	0.0	1.0
New.ReferenceOTU5082	0.0	3.0	0.0
New.ReferenceOTU5083	1.0	0.0	0.0
New.ReferenceOTU5084	0.0	1.0	0.0
New.ReferenceOTU5085	6.0	0.0	0.0
New.ReferenceOTU5086	0.0	1.0	0.0
New.ReferenceOTU5087	427.0	0.0	0.0
New.ReferenceOTU5088	1.0	0.0	0.0
New.ReferenceOTU5089	1.0	1.0	1.0
New.ReferenceOTU5090	2.0	0.0	0.0
New.ReferenceOTU5091	1.0	0.0	0.0
New.ReferenceOTU5092	0.0	1.0	2.0
New.ReferenceOTU5093	0.0	1.0	0.0
New.ReferenceOTU5094	0.0	1.0	0.0
New.ReferenceOTU5095	0.0	1.0	0.0
New.ReferenceOTU5096	0.0	4.0	0.0
New.ReferenceOTU5097	1.0	0.0	0.0
New.ReferenceOTU5098	0.0	1.0	0.0
New.ReferenceOTU5099	0.0	1.0	0.0
New.ReferenceOTU5100	0.0	1.0	0.0
New.ReferenceOTU5101	23.0	0.0	1.0
New.ReferenceOTU5102	1.0	0.0	0.0
New.ReferenceOTU5103	1.0	0.0	0.0
New.ReferenceOTU5104	0.0	1.0	0.0
New.ReferenceOTU5105	0.0	20.0	7.0
New.ReferenceOTU5106	0.0	0.0	3.0
New.ReferenceOTU5107	0.0	1.0	0.0
New.ReferenceOTU5108	0.0	0.0	1.0
New.ReferenceOTU5109	0.0	0.0	2.0
New.ReferenceOTU5110	0.0	2.0	0.0
New.ReferenceOTU5111	3.0	0.0	0.0
New.ReferenceOTU5112	1.0	0.0	0.0
New.ReferenceOTU5113	1.0	0.0	0.0
New.ReferenceOTU5114	8.0	0.0	1.0
New.ReferenceOTU5115	0.0	0.0	1.0
New.ReferenceOTU5116	0.0	1.0	0.0
New.ReferenceOTU5117	0.0	0.0	1.0
New.ReferenceOTU5118	0.0	1.0	0.0
New.ReferenceOTU5119	0.0	0.0	2.0
New.ReferenceOTU5120	18.0	0.0	2.0
New.ReferenceOTU5121	1.0	0.0	0.0
New.ReferenceOTU5122	0.0	3.0	6.0
New.ReferenceOTU5123	1.0	0.0	0.0
New.ReferenceOTU5124	4.0	0.0	0.0
New.ReferenceOTU5125	1.0	0.0	0.0
New.ReferenceOTU5126	0.0	0.0	1.0
New.ReferenceOTU5127	3.0	0.0	0.0
New.ReferenceOTU5128	0.0	0.0	1.0
New.ReferenceOTU5129	1.0	0.0	0.0
New.ReferenceOTU5130	1.0	0.0	0.0
New.ReferenceOTU5131	1.0	0.0	0.0
New.ReferenceOTU5132	1.0	0.0	0.0
New.ReferenceOTU5133	1.0	0.0	0.0
New.ReferenceOTU5134	0.0	1.0	0.0
New.ReferenceOTU5135	0.0	0.0	1.0
New.ReferenceOTU5136	1.0	2.0	0.0
New.ReferenceOTU5137	0.0	1.0	0.0
New.ReferenceOTU5138	0.0	1.0	0.0
New.ReferenceOTU5139	1.0	0.0	0.0
New.ReferenceOTU5140	1.0	0.0	0.0
New.ReferenceOTU5141	1.0	0.0	0.0
New.ReferenceOTU5142	1.0	0.0	0.0
New.ReferenceOTU5143	5.0	1.0	0.0
New.ReferenceOTU5144	0.0	1.0	0.0
New.ReferenceOTU5145	0.0	0.0	1.0
New.ReferenceOTU5146	1.0	0.0	0.0
New.ReferenceOTU5147	0.0	0.0	1.0
New.ReferenceOTU5148	0.0	1.0	0.0
New.ReferenceOTU5149	0.0	5.0	1.0
New.ReferenceOTU5150	0.0	4.0	2.0
New.ReferenceOTU5151	0.0	2.0	0.0
New.ReferenceOTU5152	0.0	1.0	4.0
New.ReferenceOTU5153	0.0	0.0	1.0
New.ReferenceOTU5154	1.0	0.0	0.0
New.ReferenceOTU5155	0.0	0.0	1.0
New.ReferenceOTU5156	0.0	1.0	0.0
New.ReferenceOTU5157	0.0	1.0	0.0
New.ReferenceOTU5158	0.0	0.0	1.0
New.ReferenceOTU5159	1.0	0.0	0.0
New.ReferenceOTU5160	0.0	1.0	0.0
New.ReferenceOTU5161	0.0	1.0	0.0
New.ReferenceOTU5162	0.0	1.0	0.0
New.ReferenceOTU5163	0.0	1.0	0.0
New.ReferenceOTU5164	0.0	1.0	0.0
New.ReferenceOTU5165	0.0	1.0	0.0
New.ReferenceOTU5166	0.0	0.0	1.0
New.ReferenceOTU5167	1.0	0.0	0.0
New.ReferenceOTU5168	1.0	0.0	0.0
New.ReferenceOTU5169	1.0	0.0	0.0
New.ReferenceOTU5170	0.0	1.0	0.0
New.ReferenceOTU5171	1.0	0.0	0.0
New.ReferenceOTU5172	0.0	1.0	0.0
New.ReferenceOTU5173	0.0	1.0	0.0
New.ReferenceOTU5174	0.0	8.0	7.0
New.ReferenceOTU5175	1.0	0.0	0.0
New.ReferenceOTU5176	0.0	1.0	0.0
New.ReferenceOTU5177	0.0	0.0	1.0
New.ReferenceOTU5178	0.0	1.0	0.0
New.ReferenceOTU5179	0.0	0.0	1.0
New.ReferenceOTU5180	0.0	1.0	1.0
New.ReferenceOTU5181	0.0	1.0	0.0
New.ReferenceOTU5182	0.0	1.0	0.0
New.ReferenceOTU5183	0.0	1.0	0.0
New.ReferenceOTU5184	1.0	0.0	0.0
New.ReferenceOTU5185	1.0	0.0	0.0
New.ReferenceOTU5186	1.0	0.0	0.0
New.ReferenceOTU5187	0.0	1.0	0.0
New.ReferenceOTU5188	0.0	1.0	0.0
New.ReferenceOTU5189	1.0	0.0	0.0
New.ReferenceOTU5190	4.0	0.0	0.0
New.ReferenceOTU5191	0.0	1.0	0.0
New.ReferenceOTU5192	0.0	0.0	1.0
New.ReferenceOTU5193	5.0	0.0	0.0
New.ReferenceOTU5194	1.0	0.0	1.0
New.ReferenceOTU5195	0.0	1.0	0.0
New.ReferenceOTU5196	0.0	1.0	0.0
New.ReferenceOTU5197	0.0	1.0	0.0
New.ReferenceOTU5198	1.0	0.0	0.0
New.ReferenceOTU5199	1.0	0.0	0.0
New.ReferenceOTU5200	1.0	0.0	0.0
New.ReferenceOTU5201	0.0	0.0	1.0
New.ReferenceOTU5202	0.0	10.0	0.0
New.ReferenceOTU5203	2.0	0.0	0.0
New.ReferenceOTU5204	0.0	0.0	1.0
New.ReferenceOTU5205	1.0	0.0	0.0
New.ReferenceOTU5206	0.0	2.0	0.0
New.ReferenceOTU5207	1.0	0.0	0.0
New.ReferenceOTU5208	1.0	0.0	0.0
New.ReferenceOTU5209	0.0	1.0	0.0
New.ReferenceOTU5210	1.0	0.0	2.0
New.ReferenceOTU5211	1.0	0.0	0.0
New.ReferenceOTU5212	0.0	1.0	0.0
New.ReferenceOTU5213	0.0	1.0	0.0
New.ReferenceOTU5214	0.0	1.0	0.0
New.ReferenceOTU5215	1.0	0.0	0.0
New.ReferenceOTU5216	0.0	1.0	0.0
New.ReferenceOTU5217	0.0	1.0	4.0
New.ReferenceOTU5218	0.0	1.0	0.0
New.ReferenceOTU5219	0.0	1.0	0.0
New.ReferenceOTU5220	0.0	1.0	0.0
New.ReferenceOTU5221	18.0	1.0	10.0
New.ReferenceOTU5222	0.0	1.0	0.0
New.ReferenceOTU5223	0.0	1.0	0.0
New.ReferenceOTU5224	0.0	1.0	0.0
New.ReferenceOTU5225	0.0	1.0	0.0
New.ReferenceOTU5226	0.0	1.0	0.0
New.ReferenceOTU5227	1.0	0.0	0.0
New.ReferenceOTU5228	1.0	0.0	0.0
New.ReferenceOTU5229	3.0	0.0	0.0
New.ReferenceOTU5230	1.0	0.0	0.0
New.ReferenceOTU5231	1.0	3.0	3.0
New.ReferenceOTU5232	1.0	0.0	0.0
New.ReferenceOTU5233	0.0	1.0	0.0
New.ReferenceOTU5234	1.0	0.0	0.0
New.ReferenceOTU5235	1.0	0.0	0.0
New.ReferenceOTU5236	0.0	3.0	2.0
New.ReferenceOTU5237	73.0	0.0	0.0
New.ReferenceOTU5238	1.0	0.0	0.0
New.ReferenceOTU5239	1.0	0.0	0.0
New.ReferenceOTU5240	14.0	0.0	0.0
New.ReferenceOTU5241	1.0	0.0	0.0
New.ReferenceOTU5242	1.0	0.0	0.0
New.ReferenceOTU5243	0.0	11.0	5.0
New.ReferenceOTU5244	0.0	1.0	0.0
New.ReferenceOTU5245	0.0	1.0	0.0
New.ReferenceOTU5246	0.0	1.0	0.0
New.ReferenceOTU5247	0.0	0.0	1.0
New.ReferenceOTU5248	0.0	0.0	1.0
New.ReferenceOTU5249	0.0	0.0	1.0
New.ReferenceOTU5250	1.0	0.0	0.0
New.ReferenceOTU5251	0.0	1.0	0.0
New.ReferenceOTU5252	29.0	2.0	2.0
New.ReferenceOTU5253	0.0	5.0	1.0
New.ReferenceOTU5254	10.0	39.0	22.0
New.ReferenceOTU5255	37.0	0.0	0.0
New.ReferenceOTU5256	0.0	1.0	0.0
New.ReferenceOTU5257	3.0	1.0	0.0
New.ReferenceOTU5258	1.0	0.0	0.0
New.ReferenceOTU5259	1.0	0.0	0.0
New.ReferenceOTU5260	1.0	0.0	0.0
New.ReferenceOTU5261	7.0	0.0	0.0
New.ReferenceOTU5262	0.0	0.0	1.0
New.ReferenceOTU5263	3.0	0.0	1.0
New.ReferenceOTU5264	1.0	0.0	0.0
New.ReferenceOTU5265	0.0	0.0	1.0
New.ReferenceOTU5266	0.0	1.0	0.0
New.ReferenceOTU5267	8.0	0.0	6.0
New.ReferenceOTU5268	1.0	0.0	0.0
New.ReferenceOTU5269	1.0	0.0	0.0
New.ReferenceOTU5270	4.0	0.0	0.0
New.ReferenceOTU5271	0.0	1.0	0.0
New.ReferenceOTU5272	1.0	0.0	0.0
New.ReferenceOTU5273	1.0	0.0	0.0
New.ReferenceOTU5274	1.0	0.0	0.0
New.ReferenceOTU5275	2.0	0.0	0.0
New.ReferenceOTU5276	0.0	1.0	0.0
New.ReferenceOTU5277	0.0	0.0	1.0
New.ReferenceOTU5278	1.0	0.0	0.0
New.ReferenceOTU5279	1.0	0.0	0.0
New.ReferenceOTU5280	1.0	1.0	1.0
New.ReferenceOTU5281	0.0	0.0	1.0
New.ReferenceOTU5282	1.0	0.0	0.0
New.ReferenceOTU5283	0.0	0.0	1.0
New.ReferenceOTU5284	0.0	1.0	0.0
New.ReferenceOTU5285	1.0	0.0	0.0
New.ReferenceOTU5286	0.0	1.0	0.0
New.ReferenceOTU5287	0.0	1.0	0.0
New.ReferenceOTU5288	0.0	0.0	1.0
New.ReferenceOTU5289	1.0	0.0	0.0
New.ReferenceOTU5290	1.0	0.0	0.0
New.ReferenceOTU5291	3.0	0.0	0.0
New.ReferenceOTU5292	0.0	1.0	0.0
New.ReferenceOTU5293	0.0	0.0	2.0
New.ReferenceOTU5294	0.0	1.0	0.0
New.ReferenceOTU5295	0.0	1.0	0.0
New.ReferenceOTU5296	1.0	3.0	4.0
New.ReferenceOTU5297	2.0	5.0	0.0
New.ReferenceOTU5298	1.0	0.0	1.0
New.ReferenceOTU5299	1.0	0.0	0.0
New.ReferenceOTU5300	1.0	0.0	0.0
New.ReferenceOTU5301	1.0	0.0	0.0
New.ReferenceOTU5302	1.0	2.0	0.0
New.ReferenceOTU5303	0.0	1.0	0.0
New.ReferenceOTU5304	0.0	0.0	1.0
New.ReferenceOTU5305	29.0	22.0	0.0
New.ReferenceOTU5306	0.0	0.0	1.0
New.ReferenceOTU5307	0.0	0.0	1.0
New.ReferenceOTU5308	1.0	0.0	0.0
New.ReferenceOTU5309	1.0	0.0	0.0
New.ReferenceOTU5310	0.0	1.0	0.0
New.ReferenceOTU5311	0.0	1.0	0.0
New.ReferenceOTU5312	1.0	0.0	0.0
New.ReferenceOTU5313	5.0	0.0	0.0
New.ReferenceOTU5314	0.0	1.0	0.0
New.ReferenceOTU5315	0.0	0.0	1.0
New.ReferenceOTU5316	2616.0	13.0	10.0
New.ReferenceOTU5317	0.0	1.0	0.0
New.ReferenceOTU5318	1.0	0.0	0.0
New.ReferenceOTU5319	3.0	0.0	0.0
New.ReferenceOTU5320	1.0	0.0	0.0
New.ReferenceOTU5321	0.0	1.0	0.0
New.ReferenceOTU5322	1.0	0.0	0.0
New.ReferenceOTU5323	1.0	0.0	0.0
New.ReferenceOTU5324	1.0	0.0	0.0
New.ReferenceOTU5325	16.0	0.0	0.0
New.ReferenceOTU5326	1.0	0.0	0.0
New.ReferenceOTU5327	1.0	0.0	0.0
New.ReferenceOTU5328	0.0	2.0	0.0
New.ReferenceOTU5329	1.0	0.0	0.0
New.ReferenceOTU5330	0.0	0.0	2.0
New.ReferenceOTU5331	0.0	1.0	0.0
New.ReferenceOTU5332	1.0	0.0	0.0
New.ReferenceOTU5333	1.0	0.0	0.0
New.ReferenceOTU5334	0.0	0.0	1.0
New.ReferenceOTU5335	1.0	0.0	0.0
New.ReferenceOTU5336	0.0	1.0	0.0
New.ReferenceOTU5337	1.0	0.0	0.0
New.ReferenceOTU5338	1.0	0.0	0.0
New.ReferenceOTU5339	1.0	0.0	0.0
New.ReferenceOTU5340	1.0	0.0	0.0
New.ReferenceOTU5341	0.0	1.0	0.0
New.ReferenceOTU5342	0.0	1.0	0.0
New.ReferenceOTU5343	0.0	1.0	0.0
New.ReferenceOTU5344	2.0	0.0	0.0
New.ReferenceOTU5345	0.0	1.0	0.0
New.ReferenceOTU5346	0.0	1.0	0.0
New.ReferenceOTU5347	0.0	1.0	0.0
New.ReferenceOTU5348	1.0	0.0	0.0
New.ReferenceOTU5349	2.0	0.0	0.0
New.ReferenceOTU5350	0.0	0.0	1.0
New.ReferenceOTU5351	0.0	1.0	1.0
New.ReferenceOTU5352	0.0	0.0	2.0
New.ReferenceOTU5353	7.0	6.0	31.0
New.ReferenceOTU5354	1.0	14.0	10.0
New.ReferenceOTU5355	0.0	1.0	0.0
New.ReferenceOTU5356	0.0	0.0	1.0
New.ReferenceOTU5357	0.0	0.0	1.0
New.ReferenceOTU5358	1.0	0.0	0.0
New.ReferenceOTU5359	0.0	0.0	1.0
New.ReferenceOTU5360	0.0	0.0	1.0
New.ReferenceOTU5361	0.0	0.0	1.0
New.ReferenceOTU5362	1.0	0.0	0.0
New.ReferenceOTU5363	3.0	0.0	0.0
New.ReferenceOTU5364	0.0	1.0	0.0
New.ReferenceOTU5365	66.0	56.0	49.0
New.ReferenceOTU5366	2.0	2.0	3.0
New.ReferenceOTU5367	1.0	0.0	0.0
New.ReferenceOTU5368	0.0	3.0	2.0
New.ReferenceOTU5369	0.0	1.0	0.0
New.ReferenceOTU5370	1.0	0.0	0.0
New.ReferenceOTU5371	0.0	1.0	0.0
New.ReferenceOTU5372	0.0	1.0	0.0
New.ReferenceOTU5373	10.0	31.0	25.0
New.ReferenceOTU5374	1.0	0.0	0.0
New.ReferenceOTU5375	1.0	0.0	0.0
New.ReferenceOTU5376	0.0	1.0	0.0
New.ReferenceOTU5377	0.0	0.0	2.0
New.ReferenceOTU5378	0.0	0.0	1.0
New.ReferenceOTU5379	1.0	0.0	0.0
New.ReferenceOTU5380	1.0	0.0	0.0
New.ReferenceOTU5381	0.0	2.0	10.0
New.ReferenceOTU5382	0.0	1.0	0.0
New.ReferenceOTU5383	0.0	0.0	1.0
New.ReferenceOTU5384	0.0	1.0	0.0
New.ReferenceOTU5385	1.0	0.0	0.0
New.ReferenceOTU5386	9.0	0.0	0.0
New.ReferenceOTU5387	0.0	1.0	0.0
New.ReferenceOTU5388	35.0	0.0	0.0
New.ReferenceOTU5389	0.0	1.0	2.0
New.ReferenceOTU5390	7.0	1.0	2.0
New.ReferenceOTU5391	1.0	0.0	0.0
New.ReferenceOTU5392	3.0	14.0	7.0
New.ReferenceOTU5393	0.0	1.0	0.0
New.ReferenceOTU5394	1.0	0.0	0.0
New.ReferenceOTU5395	1.0	1.0	1.0
New.ReferenceOTU5396	0.0	1.0	0.0
New.ReferenceOTU5397	4.0	0.0	0.0
New.ReferenceOTU5398	3.0	3.0	0.0
New.ReferenceOTU5399	0.0	1.0	0.0
New.ReferenceOTU5400	0.0	1.0	0.0
New.ReferenceOTU5401	3.0	5.0	0.0
New.ReferenceOTU5402	1.0	0.0	0.0
New.ReferenceOTU5403	0.0	1.0	0.0
New.ReferenceOTU5404	0.0	1.0	0.0
New.ReferenceOTU5405	1.0	0.0	0.0
New.ReferenceOTU5406	0.0	1.0	0.0
New.ReferenceOTU5407	0.0	1.0	0.0
New.ReferenceOTU5408	14.0	0.0	0.0
New.ReferenceOTU5409	1.0	0.0	0.0
New.ReferenceOTU5410	0.0	1.0	0.0
New.ReferenceOTU5411	0.0	1.0	0.0
New.ReferenceOTU5412	0.0	0.0	1.0
New.ReferenceOTU5413	1.0	0.0	0.0
New.ReferenceOTU5414	1.0	0.0	0.0
New.ReferenceOTU5415	0.0	1.0	0.0
New.ReferenceOTU5416	0.0	1.0	0.0
New.ReferenceOTU5417	1.0	0.0	1.0
New.ReferenceOTU5418	0.0	7.0	0.0
New.ReferenceOTU5419	0.0	1.0	0.0
New.ReferenceOTU5420	1.0	52.0	10.0
New.ReferenceOTU5421	2.0	0.0	3.0
New.ReferenceOTU5422	1.0	0.0	0.0
New.ReferenceOTU5423	0.0	1.0	0.0
New.ReferenceOTU5424	0.0	0.0	1.0
New.ReferenceOTU5425	1.0	0.0	0.0
New.ReferenceOTU5426	0.0	0.0	1.0
New.ReferenceOTU5427	1.0	0.0	0.0
New.ReferenceOTU5428	0.0	1.0	0.0
New.ReferenceOTU5429	1.0	0.0	0.0
New.ReferenceOTU5430	0.0	2.0	0.0
