chrom	start	end	gains	losses
8	54138275	54164194	0	0
8	54628102	54755871	0	0
8	54628102	54755602	0	0
8	54628102	54755871	0	0
8	54764367	54871864	0	0
8	54764367	54871864	0	0
8	54764367	54871864	0	0
8	54764367	54871864	0	0
8	54793431	54871864	0	0
8	54793431	54871864	0	0
8	54793431	54826482	0	0
8	54879113	54935016	0	0
8	54879113	54935016	0	0
8	54879113	54935016	0	0
8	54879113	54935016	0	0
8	54958926	55014577	0	0
8	54958926	55014577	0	0
8	54958926	55014114	0	0
8	54958926	55014577	0	0
8	54958926	55014577	0	0
8	54958926	55014577	0	0
8	55047780	55061074	0	0
8	55370494	55373456	0	0
8	55528626	55543394	0	0
8	56015016	56438710	0	0
8	56361756	56367881	0	0
8	56651302	56685966	0	0
8	56651302	56676539	0	0
8	56651302	56685966	0	0
8	56673331	56685966	0	0
8	56685790	56738005	0	0
8	56792385	56925006	0	0
8	56792385	56925006	0	0
8	56980738	56987140	0	0
8	56985367	56987140	0	0
8	56986397	56986460	0	0
8	57025500	57026541	0	0
8	57073467	57123859	0	0
8	57073467	57123859	0	0
8	57073467	57123859	0	0
8	57124314	57131176	0	0
8	57124314	57131176	0	0
8	57124314	57131176	0	0
8	57124314	57131176	0	0
8	57124314	57131176	0	0
8	57124314	57131176	0	0
8	57212569	57233241	0	0
8	57287276	57303269	0	0
8	57353512	57358593	0	0
8	57353512	57359282	0	0
8	57358365	57464626	0	0
8	57430877	57472382	0	0
8	57870487	57906430	0	0
8	58130834	58145513	0	0
8	58173784	58179170	0	0
8	58192101	58197290	0	0
8	58256345	58277415	0	0
8	58890916	58896685	0	0
8	58907112	59062277	0	0
8	59168329	59184660	0	0
8	59323822	59364060	0	0
8	59402736	59412720	0	0
8	59465727	59495419	0	0
8	59465727	59495419	0	0
8	59465727	59495419	0	0
8	59465727	59495419	0	0
8	59465727	59495419	0	0
8	59496063	59571966	0	0
8	59496063	59572404	0	0
8	59717976	60031767	0	0
8	61101422	61193954	0	0
8	61314729	61326377	0	0
8	61429468	61536203	0	0
8	61429468	61536203	0	0
8	61591323	61780586	0	0
8	61878679	61880307	0	0
8	62200524	62414204	0	0
8	62413114	62602408	0	0
8	62413114	62627199	0	0
8	62536268	62602408	0	0
8	62536268	62602408	0	0
8	62536268	62627199	0	0
8	62536268	62627199	0	0
8	62536268	62627199	0	0
8	62536268	62602408	0	0
8	62536268	62602408	0	0
8	62575376	62602408	0	0
8	62575376	62602408	0	0
8	62587818	62627199	0	0
8	62627346	62627418	0	0
8	63161500	63903628	0	0
8	63161500	63879031	0	0
8	63161500	63912211	0	0
8	63890419	63897460	0	0
8	63927638	63951610	0	0
8	63972047	63998612	0	0
8	64080283	64081001	0	0
8	64081111	64125346	0	0
8	64081111	64125346	0	0
8	64081111	64125346	0	0
8	64081111	64125346	0	0
8	64081111	64125346	0	0
8	64081185	64125346	0	0
8	64081561	64125346	0	0
8	64081561	64125346	0	0
8	64378406	64388040	0	0
8	64681987	64698054	0	0
8	64769499	65281115	0	0
8	65285774	65291391	0	0
8	65285884	65300061	0	0
8	65289883	65291391	0	0
8	65289889	65291391	0	0
8	65291705	65291814	0	0
8	65486865	65489820	0	0
8	65492794	65496191	0	0
8	65508528	65711348	0	0
8	66073379	66092575	0	0
8	66439242	66474901	0	0
8	66514690	66546452	0	0
8	66514690	66546452	0	0
8	66556887	66620573	0	0
8	66556887	66622798	0	0
8	66582107	66622798	0	0
8	66626568	66753969	0	0
8	66626568	66701329	0	0
8	66933790	67012755	0	0
8	67039277	67087718	0	0
8	67039277	67087718	0	0
8	67039277	67087718	0	0
8	67039277	67087718	0	0
8	67088611	67090846	0	0
8	67104348	67109554	0	0
8	67331821	67341212	0	0
8	67341262	67342968	0	0
8	67344717	67381044	0	0
8	67405490	67430759	0	0
8	67474409	67525484	0	0
8	67474409	67525484	0	0
8	67474409	67525484	0	0
8	67542487	67579452	0	0
8	67579786	67774257	0	0
8	67579786	67593377	0	0
8	67624652	67774257	0	0
8	67679631	67680240	0	0
8	67687415	67774257	0	0
8	67687415	67774257	0	0
8	67782983	67814014	0	0
8	67782983	67834283	0	0
8	67783736	67817599	0	0
8	67834164	67837777	0	0
8	67834708	67834784	0	0
8	67858735	67874825	0	0
8	67900366	67940786	0	0
8	67955314	67974562	0	0
8	67976602	68108849	0	0
8	67996082	68108849	0	0
8	68109883	68255912	0	0
8	68334404	68658620	0	0
8	68864602	69143897	0	0
8	68864602	69017654	0	0
8	69215702	69243726	0	0
8	69242956	69731258	0	0
8	69242956	69448062	0	0
8	69824037	70016425	0	0
8	70337105	70360479	0	0
8	70378858	70573147	0	0
8	70378858	70573147	0	0
8	70405027	70573147	0	0
8	70405027	70573147	0	0
8	70584567	70745625	0	0
8	70584567	70745404	0	0
8	70584567	70747299	0	0
8	70963885	70983562	0	0
8	71024266	71316020	0	0
8	71383368	71397922	0	0
8	71485452	71520694	0	0
8	71520811	71575513	0	0
8	71549500	71581447	0	0
8	71581599	71648177	0	0
8	71581599	71648177	0	0
8	71581599	71648177	0	0
8	71581681	71648177	0	0
8	72109667	72268924	0	0
8	72109667	72268924	0	0
8	72109667	72268746	0	0
8	72109667	72274467	0	0
8	72109667	72274467	0	0
8	72109667	72274467	0	0
8	72753776	72756731	0	0
8	72755357	72968547	0	0
8	72756350	72968547	0	0
8	72886127	72886418	0	0
8	72933485	72987819	0	0
8	73117533	73163869	0	0
8	73449625	73850584	0	0
8	73644279	73664078	0	0
8	73921096	73959987	0	0
8	73921096	73959987	0	0
8	73976777	74005507	0	0
8	74153658	74171737	0	0
8	74202873	74205869	0	0
8	74206836	74237520	0	0
8	74223140	74268696	0	0
8	74332308	74353753	0	0
8	74332603	74659162	0	0
8	74332603	74659162	0	0
8	74332603	74659162	0	0
8	74332603	74659162	0	0
8	74461836	74659162	0	0
8	74461836	74659943	0	0
8	74461836	74659162	0	0
8	74692331	74791145	0	0
8	74698454	74791145	0	0
8	74698454	74791145	0	0
8	74698454	74791145	0	0
8	74698454	74791145	0	0
8	74698454	74791145	0	0
8	74857372	74884522	0	0
8	74857372	74884522	0	0
8	74857372	74884143	0	0
8	74857372	74884143	0	0
8	74857372	74884522	0	0
8	74857372	74884522	0	0
8	74857372	74884522	0	0
8	74857372	74884522	0	0
8	74857372	74884522	0	0
8	74888376	74895018	0	0
8	74888376	74895018	0	0
8	74888376	74895018	0	0
8	74903563	74941307	0	0
8	74903563	74941307	0	0
8	75146938	75233562	0	0
8	75262617	75279335	0	0
8	75262617	75279335	0	0
8	75262617	75279335	0	0
8	75460777	75460852	0	0
8	75460784	75460844	0	0
8	75512100	75670587	0	0
8	75617927	75617982	0	0
8	75736771	75767264	0	0
8	75896707	75946793	0	0
8	75912388	75946793	0	0
8	75912388	75946793	0	0
8	76135351	76190716	0	0
8	76135351	76190716	0	0
8	76135351	76191124	0	0
8	76452202	76479061	0	0
8	77318888	77436567	0	0
8	77523113	77595510	0	0
8	77593514	77779521	0	0
8	77879003	77879086	0	0
8	77892493	77913280	0	0
8	77892493	77913280	0	0
8	77892493	77912524	0	0
8	77892493	77912524	0	0
8	78362932	78388567	0	0
8	79428335	79517502	0	0
8	79428335	79517502	0	0
8	79446126	79470738	0	0
8	79578281	79631997	0	0
8	79635082	79636609	0	0
8	79645006	79717758	0	0
8	79645006	79717758	0	0
8	79645006	79717758	0	0
8	79645006	79717758	0	0
8	80523048	80578410	0	0
8	80523048	80578410	0	0
8	80676244	80680098	0	0
8	80676244	80678710	0	0
8	80676244	80680098	0	0
8	80680376	80715077	0	0
8	80681614	80783972	0	0
8	80831094	80942506	0	0
8	80947102	80993066	0	0
8	80947102	81083894	0	0
8	80947102	80993066	0	0
8	80947102	80993066	0	0
8	80947102	80993066	0	0
8	80947102	81083894	0	0
8	80947102	81083894	0	0
8	80947102	81083435	0	0
8	80947102	81083435	0	0
8	80947102	81083894	0	0
8	80947102	81083894	0	0
8	80947102	80993066	0	0
8	81153623	81153708	0	0
8	81397853	81438500	0	0
8	81398447	81438500	0	0
8	81398447	81438500	0	0
8	81540685	81787016	0	0
8	81880045	82024303	0	0
8	82192717	82197012	0	0
8	82352563	82359719	0	0
8	82370617	82373758	0	0
8	82390731	82395473	0	0
8	82437280	82443550	0	0
8	82569150	82598589	0	0
8	82569150	82598589	0	0
8	82569150	82598589	0	0
8	82605890	82607207	0	0
8	82613565	82633539	0	0
8	82613565	82633539	0	0
8	82613565	82633539	0	0
8	82613565	82633539	0	0
8	82613565	82633539	0	0
8	82615148	82633539	0	0
8	82615148	82633539	0	0
8	82644687	82671748	0	0
8	82711817	82754521	0	0
8	82711817	82754521	0	0
8	82711817	82754521	0	0
8	84315992	84321132	0	0
8	85095452	85834078	0	0
8	85095452	85834078	0	0
8	85095585	85834078	0	0
8	85095585	85834078	0	0
8	85097099	85834078	0	0
8	85618161	85834078	0	0
8	86019322	86058314	0	0
8	86089618	86126753	0	0
8	86089618	86126753	0	0
8	86099909	86126753	0	0
8	86126287	86132651	0	0
8	86126287	86132651	0	0
8	86126287	86132651	0	0
8	86126287	86132651	0	0
8	86126287	86132651	0	0
8	86129389	86132651	0	0
8	86157715	86196302	0	0
8	86240457	86290383	0	0
8	86240457	86290383	0	0
8	86240457	86290383	0	0
8	86240457	86290383	0	0
8	86240457	86253943	0	0
8	86240457	86290383	0	0
8	86240457	86290383	0	0
8	86351055	86361267	0	0
8	86354036	86375283	0	0
8	86354036	86376562	0	0
8	86354036	86377144	0	0
8	86368715	86375283	0	0
8	86376130	86393721	0	0
8	86376130	86393721	0	0
8	86566827	86567905	0	0
8	86573664	86574742	0	0
8	86727072	86728150	0	0
8	86748526	86749604	0	0
8	86756683	86757761	0	0
8	86775049	86776128	0	0
8	86787244	86788322	0	0
8	86802519	86803597	0	0
8	86814712	86815790	0	0
8	86839093	86840171	0	0
8	87060690	87081851	0	0
8	87111138	87166454	0	0
8	87226287	87242604	0	0
8	87354993	87480178	0	0
8	87484577	87521009	0	0
8	87484577	87521009	0	0
8	87484577	87521009	0	0
8	87526655	87573726	0	0
8	87586162	87755903	0	0
8	87878675	88394955	0	0
8	88882970	88886296	0	0
8	89049459	89339717	0	0
8	90729626	90769939	0	0
8	90769974	90803292	0	0
8	90914095	90940095	0	0
8	90914761	90940095	0	0
8	90945563	90996899	0	0
8	90945563	90996952	0	0
8	91013579	91064227	0	0
8	91070835	91095109	0	0
8	91233715	91400187	0	0
8	91605002	91618291	0	0
8	91634222	91658133	0	0
8	91634222	91658133	0	0
8	91803920	91971630	0	0
8	91970705	91997485	0	0
8	92006501	92053203	0	0
8	92072133	92082417	0	0
8	92080142	92082417	0	0
8	92082423	92099323	0	0
8	92082423	92099323	0	0
8	92114846	92231464	0	0
8	92217712	92217786	0	0
8	92221721	92410382	0	0
8	92221721	92410382	0	0
8	92261515	92406946	0	0
8	92261515	92410382	0	0
8	92967194	93029908	0	0
8	92967194	93107490	0	0
8	92967194	93115454	0	0
8	92967194	93111916	0	0
8	92967194	93107882	0	0
8	92967194	93115454	0	0
8	92967194	93107882	0	0
8	92967194	93107882	0	0
8	92967194	93107882	0	0
8	92967194	93107490	0	0
8	92967194	93075191	0	0
8	92967194	93107882	0	0
8	92967194	93107490	0	0
8	92967194	93107882	0	0
8	92967194	93107490	0	0
8	93179689	93179739	0	0
8	93577670	93667722	0	0
8	93725189	93798288	0	0
8	93895757	93978265	0	0
8	93895757	93978372	0	0
8	93895757	93978372	0	0
8	93895757	93978372	0	0
8	93895757	93978372	0	0
8	93895757	93978372	0	0
8	93895757	93977817	0	0
8	94041978	94042067	0	0
8	94146323	94179079	0	0
8	94358694	94712661	0	0
8	94712734	94741478	0	0
8	94712734	94741478	0	0
8	94712734	94741478	0	0
8	94712734	94741478	0	0
8	94743730	94753224	0	0
8	94752338	94753047	0	0
8	94767071	94831460	0	0
8	94767071	94830347	0	0
8	94767071	94830347	0	0
8	94928249	94928347	0	0
8	94929082	94938296	0	0
8	94929161	94938296	0	0
8	94929174	94938296	0	0
8	94929278	94938296	0	0
8	95139393	95220815	0	0
8	95139393	95229531	0	0
8	95261484	95274547	0	0
8	95261484	95274547	0	0
8	95384187	95487343	0	0
8	95384187	95449180	0	0
8	95439939	95449180	0	0
8	95439939	95487343	0	0
8	95500004	95565746	0	0
8	95523205	95565746	0	0
8	95649512	95651695	0	0
8	95653363	95719694	0	0
8	95653363	95719694	0	0
8	95653363	95719694	0	0
8	95653363	95719694	0	0
8	95653363	95719694	0	0
8	95732102	95806076	0	0
8	95835517	95892721	0	0
8	95835517	95892721	0	0
8	95835517	95892721	0	0
8	95892452	95907482	0	0
8	95938199	95961615	0	0
8	95938199	95961615	0	0
8	96037213	96070944	0	0
8	96085138	96085224	0	0
8	96085141	96085221	0	0
8	96145948	96168913	0	0
8	96219234	96228602	0	0
8	96257140	96281462	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96281063	96822371	0	0
8	96959212	96960576	0	0
8	97154557	97173020	0	0
8	97238903	97247862	0	0
8	97238903	97247862	0	0
8	97238903	97247862	0	0
8	97238903	97247862	0	0
8	97251625	97273841	0	0
8	97251625	97273841	0	0
8	97274113	97346779	0	0
8	97274113	97346779	0	0
8	97384153	97398876	0	0
8	97384153	97399666	0	0
8	97505881	97624037	0	0
8	97657454	98155731	0	0
8	97964091	98458725	0	0
8	98285713	98290176	0	0
8	98656406	98742488	0	0
8	98787808	98864830	0	0
8	98881310	99048946	0	0
8	98881310	99048946	0	0
8	99053937	99057818	0	0
8	99054313	99054445	0	0
8	99076749	99105838	0	0
8	99076749	99105838	0	0
8	99114566	99129418	0	0
8	99129520	99172069	0	0
8	99129520	99172069	0	0
8	99130067	99172069	0	0
8	99204386	99306621	0	0
8	99439249	99443023	0	0
8	99466858	99837899	0	0
8	99466858	99954799	0	0
8	99466858	99837909	0	0
8	99956630	99964332	0	0
8	99956630	99964332	0	0
8	99956630	99964332	0	0
8	100025493	100222015	0	0
8	100025493	100889814	0	0
8	100025493	100889814	0	0
8	100025493	100133987	0	0
8	100025493	100133987	0	0
8	100548863	100548958	0	0
8	100549013	100549089	0	0
8	100890222	100906242	0	0
8	100973165	101118344	0	0
8	100973165	101117854	0	0
8	100973165	101118344	0	0
8	101036209	101036312	0	0
8	101145587	101158099	0	0
8	101145587	101158099	0	0
8	101162838	101166230	0	0
8	101170262	101254132	0	0
8	101170562	101254132	0	0
8	101269286	101315487	0	0
8	101269286	101322394	0	0
8	101269286	101348446	0	0
8	101394990	101395073	0	0
8	101521979	101572014	0	0
8	101532999	101572014	0	0
8	101532999	101571939	0	0
8	101532999	101572014	0	0
8	101585111	101661893	0	0
8	101715143	101734315	0	0
8	101715195	101715252	0	0
8	101930803	101962799	0	0
8	101930803	101964357	0	0
8	101930803	101965221	0	0
8	101930803	101965623	0	0
8	101930803	101963560	0	0
8	101930803	101963560	0	0
8	102064281	102088479	0	0
8	102209265	102217960	0	0
8	102209265	102218292	0	0
8	102209265	102217960	0	0
8	102209265	102217960	0	0
8	102381120	102381823	0	0
8	102504667	102681952	0	0
8	102698769	103136562	0	0
8	102698769	103137135	0	0
8	102698769	103136562	0	0
8	102698769	103136562	0	0
8	102698769	103136562	0	0
8	102698769	103136562	0	0
8	102698769	103136562	0	0
8	102698769	102803439	0	0
8	102996659	103007078	0	0
8	103137659	103137743	0	0
8	103216728	103251346	0	0
8	103216728	103251346	0	0
8	103216728	103251059	0	0
8	103251678	103264402	0	0
8	103264501	103424917	0	0
8	103264501	103424917	0	0
8	103563847	103573245	0	0
8	103661004	103668130	0	0
8	103661004	103666192	0	0
8	103661004	103666192	0	0
8	103661004	103666192	0	0
8	103838529	103876428	0	0
8	103838529	103876428	0	0
8	103838529	103876428	0	0
8	103876498	103990104	0	0
8	103876498	103990104	0	0
8	104033247	104085285	0	0
8	104145190	104153570	0	0
8	104152920	104242533	0	0
8	104152920	104242533	0	0
8	104166841	104166917	0	0
8	104169217	104184368	0	0
8	104310660	104345094	0	0
8	104311058	104345094	0	0
8	104311058	104345094	0	0
8	104383742	104395232	0	0
8	104384660	104395232	0	0
8	104410865	104427563	0	0
8	104410865	104427563	0	0
8	104410865	104427563	0	0
8	104426941	104455680	0	0
8	104512975	105266656	0	0
8	104831415	105266656	0	0
8	104831415	105266656	0	0
8	105235562	105266653	0	0
8	105352023	105368917	0	0
8	105352023	105368917	0	0
8	105391651	105479277	0	0
8	105501458	105601252	0	0
8	105501458	105601252	0	0
8	106331146	106816767	0	0
8	106792637	107072731	0	0
8	106792637	107072731	0	0
8	107282405	107764921	0	0
8	107282405	107764921	0	0
8	107460151	107764921	0	0
8	107670035	107764921	0	0
8	107738334	107764921	0	0
8	107738334	107764921	0	0
8	107771710	107782472	0	0
8	108261709	108510254	0	0
8	108261709	108510254	0	0
8	108911543	109095431	0	0
8	108911543	109095913	0	0
8	109213971	109260959	0	0
8	109455852	109499136	0	0
8	109795345	109799770	0	0
8	110099652	110131812	0	0
8	110253147	110342162	0	0
8	110253147	110346350	0	0
8	110346551	110358189	0	0
8	110346551	110358189	0	0
8	110346551	110358189	0	0
8	110346551	110358189	0	0
8	110374705	110543500	0	0
8	110551928	110578225	0	0
8	110552303	110578225	0	0
8	110552854	110578225	0	0
8	110586404	110657822	0	0
8	110586404	110661132	0	0
8	110586404	110661132	0	0
8	110586404	110657051	0	0
8	110586404	110657822	0	0
8	110586404	110661132	0	0
8	110586404	110661132	0	0
8	110586404	110661132	0	0
8	110586404	110693234	0	0
8	110586404	110704020	0	0
8	110586404	110704020	0	0
8	110586404	110655419	0	0
8	110586404	110657051	0	0
8	110586404	110657051	0	0
8	110586404	110693234	0	0
8	110979232	110986959	0	0
8	111949918	112039662	0	0
8	111995178	112039662	0	0
8	112111189	112248432	0	0
8	113235158	114449242	0	0
8	113235158	114389382	0	0
8	113235158	114449242	0	0
8	113655721	113655812	0	0
8	116420723	116681255	0	0
8	116420723	116680239	0	0
8	116420723	116681255	0	0
8	116962735	117337297	0	0
8	117657054	117768062	0	0
8	117778741	117786921	0	0
8	117858172	117887105	0	-0.15005
8	117886662	117889107	0	0
8	117886966	117887039	0	0
8	117950463	117956239	0	0
8	117962511	118188953	0	0
8	117963189	118188953	0	0
8	117963189	118188953	0	0
8	118147336	118188953	0	0
8	118147336	118188953	0	0
8	118532951	118552501	0	0
8	118532951	118552501	0	0
8	118811601	119124058	0	0
8	119201694	119634184	0	0
8	119201695	119634234	0	0
8	119390226	119634184	0	0
8	119633239	119738306	0	0
8	119935795	119964383	0	0
8	120079423	120119202	0	0
8	120220609	120257914	0	0
8	120428551	120436678	0	0
8	120569316	120651106	0	0
8	120569316	120651106	0	0
8	120569316	120651106	0	0
8	120569316	120605248	0	0
8	120743013	120845074	0	0
8	120846180	120868170	0	0
8	120885894	121063157	0	0
8	120885894	121063157	0	0
8	121137346	121384273	0	0
8	121408082	121457647	0	0
8	121457637	121535875	0	0
8	121547984	121824309	0	0
8	121773492	121789072	0	0
8	122625270	122653630	0	0
8	122651585	122657564	0	0
8	123426565	123580883	0	0
8	123682623	123706345	0	0
8	123793900	123986755	0	0
8	124025403	124054663	0	0
8	124025403	124054663	0	0
8	124084919	124164392	0	0
8	124084919	124164392	0	0
8	124191286	124222319	0	0
8	124191286	124221205	0	0
8	124194265	124222319	0	0
8	124213411	124214983	0	0
8	124228027	124228103	0	0
8	124232195	124253638	0	0
8	124238428	124286727	0	0
8	124260689	124286727	0	0
8	124260689	124286727	0	0
8	124260689	124286727	0	0
8	124260689	124287781	0	0
8	124332090	124408705	0	0
8	124428964	124454480	0	0
8	124428964	124454480	0	0
8	124428964	124454480	0	0
8	124510126	124553493	0	0
8	124510126	124553493	0	0
8	124510126	124544383	0	0
8	124657914	124665190	0	0
8	124693033	124749647	0	0
8	124693033	124749647	0	0
8	124780881	124827690	0	0
8	124864226	125132302	0	0
8	124996377	125053023	0	0
8	125058311	125183763	0	0
8	125204931	125259639	0	0
8	125323158	125384940	0	0
8	125463047	125465266	0	0
8	125474737	125486804	0	0
8	125485048	125486595	0	0
8	125487007	125500859	0	0
8	125500734	125551329	0	0
8	125500734	125551329	0	0
8	125500734	125551329	0	0
8	125520755	125520817	0	0
8	125551342	125562227	0	0
8	125551342	125562227	0	0
8	125551342	125562227	0	0
8	125563010	125740748	0	0
8	125563010	125740748	0	0
8	125563010	125740748	0	0
8	125834219	125834300	0	0
8	125834226	125834293	0	0
8	125954249	125963337	0	0
8	125985538	125991630	0	0
8	126010719	126034525	0	0
8	126036502	126104061	0	0
8	126104082	126379367	0	0
8	126442562	126450647	0	0
8	126444450	126450647	0	0
8	126934766	126963441	0	0
8	126953375	126963441	0	0
8	127337739	127341778	0	0
8	127564682	127570711	0	0
8	128025398	128033259	0	0
8	128084938	128094466	0	0
8	128092118	128104840	0	0
8	128200030	128209872	0	0
8	128219626	128231513	0	0
8	128256881	128404876	0	0
8	128301920	128494384	0	0
8	128412643	128414395	0	0
8	128427856	128429441	0	0
8	128455594	128494384	0	0
8	128712852	128746213	0	0
8	128742439	128746213	0	0
8	128748314	128753680	0	0
8	128808207	128808274	0	0
8	128902873	129113499	0	-0.1808
8	128958804	128960969	0	-0.3334
8	128972878	128972941	0	-0.3334
8	129021143	129021202	0	-0.3334
8	129061397	129061484	0	-0.3334
8	129162361	129162434	0	0
8	129417515	129576925	0	0
8	129571273	129576925	0	0
8	130228712	130253486	0	0
8	130363939	130587264	0	0
8	130363939	130587264	0	0
8	130363939	130587264	0	0
8	130363939	130692485	0	0
8	130496302	130496388	0	0
8	130760441	130799134	0	0
8	130851838	130952118	0	0
8	130851838	130952118	0	0
8	130851838	131028897	0	0
8	130851838	131028897	0	0
8	130851838	130952118	0	0
8	131020579	131020699	0	0
8	131064350	131455906	0	0
8	131064350	131455906	0	0
8	131094983	131097014	0	0
8	131307600	131308779	0	0
8	131792546	132052835	0	0
8	132916355	133025886	0	0
8	133036466	133071627	0	0
8	133073732	133117512	0	0
8	133133104	133459509	0	0
8	133133104	133493004	0	0
8	133572744	133573726	0	0
8	133584200	133687863	0	0
8	133584200	133687863	0	0
8	133722191	133772914	0	0
8	133722191	133772914	0	0
8	133787603	133825439	0	0
8	133787603	133861052	0	0
8	133787603	133861052	0	0
8	133879204	134147143	0	0
8	134048972	134115310	0	0
8	134048972	134072603	0	0
8	134048972	134115310	0	0
8	134048972	134115310	0	0
8	134048972	134115310	0	0
8	134058725	134058826	0	0
8	134203281	134243932	0	0
8	134203281	134243932	0	0
8	134203281	134243932	0	0
8	134203281	134243932	0	0
8	134203281	134243932	0	0
8	134249413	134309547	0	0
8	134249413	134309547	0	0
8	134249413	134309547	0	0
8	134249413	134309547	0	0
8	134467090	134584183	0	0
8	134467090	134584183	0	0
8	134787793	134789595	0	0
8	134898738	134914650	0	0
8	135490030	135708801	0	0
8	135490030	135725292	0	0
8	135490030	135725292	0	0
8	135490030	135708801	0	0
8	135490030	135708801	0	0
8	135490030	135725292	0	0
8	135490030	135725292	0	0
8	135610313	135612932	0	0
8	135812762	135812850	0	0
8	135817118	135817188	0	0
8	135850311	135854880	0	0
8	135862177	135894142	0	0
8	136246373	136311962	0	0
8	136246373	136311962	0	0
8	136246373	136311962	0	0
8	136469707	136659852	0	0
8	138418343	138425831	0	0
8	139142265	139509065	0	0
8	139600477	139926249	0	0
8	140613080	140715299	0	0
8	140629364	140715299	0	0
8	140742585	141467861	0	0
8	140742585	141468678	0	0
8	141521396	141527252	0	-0.3496
8	141521396	141527252	0	-0.3496
8	141522080	141527252	0	-0.3496
8	141541263	141645646	0	-0.2102
8	141541263	141645646	0	-0.2102
8	141668480	142011412	0	0
8	141668480	142011412	0	0
8	141668480	142011412	0	0
8	142138719	142205900	0	0
8	142217264	142264728	0	0
8	142217264	142238673	0	0
8	142222026	142238673	0	0
8	142350647	142354720	0	0
8	142366586	142377365	0	0
8	142431487	142442554	0	0
8	142431487	142442554	0	0
8	142443928	142517330	0	0
8	142443928	142517330	0	0
8	142443928	142517330	0	0
8	142867602	142867674	0	0
8	143079636	143079657	0	0
8	143257699	143257779	0	0
8	143279716	143290364	0	0
8	143293440	143484610	0	0
8	143350822	143484610	0	0
8	143545376	143626368	0	0
8	143692404	143695833	0	0
8	143738873	143751412	0	0
8	143738873	143751412	0	0
8	143738873	143751412	0	0
8	143751725	143764145	0	0
8	143761873	143764145	0	0
8	143781528	143785584	0	0
8	143781528	143785584	0	0
8	143781528	143785584	0	0
8	143783669	143808391	0	0
8	143808620	143818350	0	0
8	143822361	143823829	0	0
8	143831627	143833952	0	0
8	143845751	143859264	0	0
8	143845755	143851246	0	0
8	143852614	143859264	0	0
8	143852614	143858744	0	0
8	143852614	143858438	0	0
8	143866297	143868008	0	0
8	143916216	143928262	0	0
8	143953772	143961236	0	0
8	143953772	143961236	0	0
8	143991974	143999259	0	0
8	144063447	144099807	0	0
8	144077244	144079080	0	0
8	144099901	144103827	0	0
8	144099901	144103827	0	0
8	144120625	144135720	0	0
8	144120625	144135720	0	0
8	144120625	144135720	0	0
8	144239330	144241755	0	0
8	144239330	144242053	0	0
8	144239330	144241457	0	0
8	144295067	144299044	0	0
8	144295067	144299044	0	0
8	144328990	144335761	0	0
8	144329097	144344875	0	0
8	144349606	144359101	0	0
8	144362324	144363870	0	0
8	144362991	144363870	0	0
8	144373558	144382120	0	0
8	144391496	144442147	0	0
8	144391496	144442147	0	0
8	144391496	144417061	0	0
8	144448792	144450805	0	0
8	144451024	144466390	0	0
8	144499848	144501320	0	0
8	144510229	144512602	0	0
8	144519824	144623620	0	0
8	144635556	144645231	0	0
8	144640476	144645231	0	0
8	144648362	144654928	0	0
8	144656954	144660521	0	0
8	144656954	144660521	0	0
8	144661866	144679558	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144661866	144679845	0	0
8	144680073	144682485	0	0
8	144686082	144691784	0	0
8	144694787	144699732	0	0
8	144718182	144735900	0	0
8	144718331	144735900	0	0
8	144731953	144735900	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144766621	144777555	0	0
8	144779284	144780583	0	0
8	144788863	144790279	0	0
8	144798506	144804633	0	0
8	144806102	144815914	0	0
8	144815252	144815323	0	0
8	144816309	144828507	0	0
8	144873089	144897549	0	0
8	144873089	144897549	0	0
8	144895126	144895212	0	0
8	144898513	144911556	0	0
8	144898513	144911556	0	0
8	144898513	144911556	0	0
8	144898513	144911556	0	0
8	144898513	144911279	0	0
8	144898513	144911556	0	0
8	144898513	144911279	0	0
8	144898513	144911556	0	0
8	144915754	144923146	0	0
8	144919927	144919988	0	0
8	144939491	144952632	0	0
8	144989314	145028088	0	0
8	144989314	145047697	0	0
8	144989314	145025044	0	0
8	144989314	145050913	0	0
8	144989314	145016692	0	0
8	144989314	145018905	0	0
8	144989314	145013758	0	0
8	144989314	145018126	0	0
8	145019358	145019447	0	0
8	145051319	145060635	0	0
8	145064225	145067583	0	0
8	145064225	145067583	0	0
8	145086581	145102015	0	0
8	145086581	145102015	0	0
8	145106166	145115606	0	0
8	145112223	145112283	0	0
8	145133521	145135551	0	0
8	145134776	145134845	0	0
8	145137523	145141119	0	0
8	145149937	145152430	0	0
8	145153535	145159140	0	0
8	145153539	145159138	0	0
8	145159304	145162515	0	0
